ID,DEFAULT,SECTOR,SUBSECTOR,O1000,O1200,O6000,P1000,P3000,P5000,N1000,N1100,N1300,N3000,N3200,N3300,M0000,M1100,M1200,M1300,M2200,M2300,M2400,CONTRACT_SUM,CONTRACT_TYPE,CONTRACT_SUBTYPE,DIM_DENOM_DEV_ID,MODE,FREQ,UK,PH,KKV,EXPOSURE,SIZE_CAT,EXPSHARE,DUR,ENTITY,MONTH,DAY
95,0,CI,C,493908.0,0.0,127722.0,36084.0,15258.0,13938.0,121828.0,3073.0,0.0,623690.0,440827.0,182825.0,759306.0,0,634414.0,0.0,60789,0,56831.0,5378639,C,G,C,P,F,,,,,kat3,0.0,3.0,entity39,1,4
96,0,BK,E,163252.0,0.0,9966.0,7072.0,5140.0,4707.0,20740.0,6936.0,0.0,128132.0,8861.0,119715.0,159289.0,230,37005.0,0.0,100543,0,798.0,8252111,C,G,C,C,F,2.5292,2.0,1.0,4120722.0,kat4,0.0,3.0,entity16,1,13
97,0,AF,H,749004.0,40713.0,64567.0,17400.0,14339.0,14496.0,632511.0,208987.0,60732.0,397005.0,205325.0,182813.0,1123310.0,357,767852.0,0.0,44848,0,2244.0,25222716,A,C,C,L,C,0.1221,2.0,1.0,19537678.0,kat6,5.5,1.0,entity16,1,12
98,0,BJ,I,268673.0,0.0,28.0,-4225.0,-4437.0,-4894.0,16573.0,2931.0,0.0,53726.0,0.0,53629.0,69458.0,0,102.0,0.0,3287,0,45987.0,14020782,A,C,C,L,C,2.6537,2.0,1.0,2158271.0,kat2,0.0,1.0,entity16,1,12
99,0,AQ,C,529425.0,0.0,13058.0,80921.0,76843.0,69984.0,330328.0,3943.0,0.0,129433.0,82160.0,54669.0,464151.0,14817,313570.0,0.0,74236,0,61661.0,15121616,A,C,C,L,C,3.2712,2.0,1.0,10427130.0,kat5,0.0,1.0,entity16,1,13
100,1,AE,K,33790.0,0.0,313.0,-1990.0,-2687.0,-2795.0,-4893.0,2987.0,0.0,21373.0,0.0,20497.0,15054.0,0,14077.0,0.0,223,0,1041.0,9961888,A,D,C,D,C,4.0076,2.0,1.0,9429238.0,kat3,0.0,,entity40,1,11
101,0,BE,D,25101034.0,0.0,55356.0,1089736.0,1328969.0,1254565.0,3439930.0,1352788.0,238386.0,27890726.0,790150.0,26870499.0,33020339.0,6263,259069.0,126058.0,18747214,3500,10575833.0,1620226764,B,A,C,G,B,0.0,2.0,1.0,173844699.0,kat7,0.0,0.7,entity3,1,9
102,0,BQ,C,245855.0,0.0,34166.0,5751.0,5693.0,4734.0,191727.0,2944.0,0.0,64866.0,0.0,64942.0,277735.0,387,195573.0,0.0,24009,0,49123.0,1439629,C,G,C,F,F,2.1911,2.0,1.0,951759.0,kat4,0.0,3.1,entity34,1,13
103,0,CQ,C,44071.0,0.0,966.0,1825.0,1664.0,1357.0,18428.0,3035.0,0.0,7713.0,0.0,7810.0,27519.0,0,1943.0,0.0,7216,0,831.0,5896918,A,C,C,L,B,4.2964,2.0,1.0,1953274.0,kat1,0.0,1.0,entity2,1,10
104,0,AY,C,481341.0,0.0,14938.0,45317.0,34845.0,31748.0,161754.0,3069.0,0.0,150195.0,43620.0,114123.0,316285.0,25,185196.0,0.0,63315,0,16259.0,5544879,C,G,C,P,F,1.9136,2.0,1.0,2568189.0,kat5,0.0,4.1,entity10,1,16
105,0,AN,B,9407427.0,2624882.0,581928.0,276461.0,303563.0,302159.0,8615520.0,2617310.0,2557815.0,1042450.0,53108.0,972196.0,10961090.0,29310,7581301.0,599647.0,894491,273285,1247329.0,24214,C,G,B,C,F,4.5277,2.0,2.0,4610674.0,kat8,27.7,3.0,entity12,1,16
106,1,BJ,E,4867346.0,0.0,373387.0,570407.0,956576.0,894266.0,2766413.0,914127.0,4284.0,4769640.0,1749141.0,2727903.0,8155711.0,142244,3014196.0,2039338.0,2342633,0,7756.0,336208038,C,C,C,F,C,1.5661,2.0,1.0,261894707.0,kat5,0.0,3.6,entity32,1,16
107,0,BQ,C,133700.0,0.0,1925.0,19593.0,19445.0,16481.0,29025.0,3023.0,0.0,25294.0,2147.0,21627.0,53778.0,628,26178.0,0.0,5322,0,5733.0,7963267,A,D,C,L,B,0.2187,2.0,1.0,96985.0,kat4,0.0,1.0,entity14,1,12
108,0,BH,D,7003057.0,1089711.0,42252.0,279432.0,270527.0,253122.0,1302396.0,43327.0,0.0,1334158.0,0.0,1316686.0,2664556.0,4587,1617206.0,0.0,108893,0,257740.0,6961506,A,C,C,F,B,,,,,kat6,15.4,0.1,entity9,1,16
109,0,BK,F,252384.0,0.0,27281.0,5284.0,5249.0,4765.0,21259.0,2932.0,0.0,139639.0,43711.0,105440.0,175888.0,0,81098.0,0.0,85932,0,3993.0,5081077,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat3,0.0,4.0,entity13,1,16
110,0,AB,C,49803066.0,24368440.0,1525551.0,1775966.0,2106077.0,2100474.0,9751197.0,656401.0,327217.0,16325049.0,6790577.0,10516293.0,31071446.0,35029,18880722.0,212102.0,11108354,0,665536.0,70550,C,G,B,H,F,,,,,kat9,48.8,3.0,entity29,1,6
111,0,BQ,C,528585.0,0.0,92220.0,32162.0,29810.0,26205.0,33166.0,2990.0,0.0,224837.0,110721.0,114540.0,342340.0,237,165681.0,48107.0,58367,1558,55637.0,49152107,C,C,C,D,C,3.1171,2.0,1.0,31608399.0,kat5,0.0,1.1,entity41,1,12
112,0,BI,E,2779966.0,1849307.0,38475.0,-50986.0,-59896.0,-64148.0,632995.0,469072.0,256435.0,754784.0,57911.0,691309.0,1384995.0,236,815804.0,9978.0,281906,1540,85702.0,3956463,C,G,C,P,F,4.2563,2.0,1.0,3087201.0,kat5,65.6,5.9,entity16,1,16
113,0,BI,H,1980838.0,45355.0,301523.0,108653.0,73607.0,74264.0,411083.0,59782.0,1997.0,1208522.0,811334.0,391980.0,1645185.0,4908,1231363.0,0.0,261279,0,52925.0,30957,C,G,B,C,F,1.28,2.0,1.0,5103657.0,kat5,2.4,5.0,entity8,1,17
114,0,CG,K,4099853.0,14301.0,35791.0,108299.0,119049.0,111542.0,584420.0,2995.0,0.0,1955477.0,14999.0,1919872.0,2706166.0,9721,249873.0,0.0,1010695,0,603493.0,3929346,C,G,C,C,F,5.99,2.0,1.0,1996698.0,kat5,0.3,3.0,entity8,1,17
115,0,BK,F,16598758.0,4144908.0,546216.0,745810.0,700983.0,649454.0,2672536.0,193413.0,149455.0,7685526.0,3785417.0,3810182.0,10288180.0,141939,4988670.0,11384.0,4304068,0,651570.0,22129,C,G,B,P,F,,,,,kat9,23.9,5.0,entity42,1,13
116,0,BJ,C,77540.0,0.0,166.0,1749.0,930.0,832.0,60763.0,2964.0,0.0,15048.0,0.0,14786.0,74713.0,0,42869.0,18571.0,3128,0,1744.0,9931272,A,C,C,L,B,4.1151,2.0,1.0,2569603.0,kat2,0.0,1.0,entity2,1,12
117,0,BN,D,20076.0,0.0,110.0,1916.0,1961.0,1856.0,6399.0,2967.0,0.0,3533.0,0.0,3547.0,9225.0,0,0.0,0.0,582,0,9597.0,1423765,A,D,C,J,C,8.8875,2.0,1.0,1597274.0,kat1,0.0,2.7,entity12,1,17
118,0,BE,D,28786.0,0.0,17239.0,-6123.0,-8419.0,-8572.0,87715.0,2931.0,0.0,47697.0,29959.0,19570.0,136142.0,0,61073.0,0.0,54675,0,17294.0,8616511,C,G,C,P,F,5.0734,2.0,1.0,5707846.0,kat1,0.0,3.6,entity12,1,16
119,0,AZ,C,5.0,0.0,154.0,-148.0,-145.0,-128.0,5318.0,2975.0,0.0,114547.0,64127.0,645.0,114471.0,9942,73651.0,0.0,1561,0,40545.0,84264742,C,D,C,F,B,1.4096,2.0,1.0,0.0,kat1,,1.0,entity20,1,16
120,0,BJ,D,104480.0,0.0,1003.0,1704.0,1367.0,1307.0,4484.0,2048.0,0.0,7578.0,2535.0,5002.0,10923.0,0,5149.0,0.0,92,0,2640.0,2539614,C,G,C,C,F,7.7302,2.0,1.0,0.0,kat2,0.0,5.1,entity9,1,11
121,0,CD,C,296387.0,0.0,1881.0,16844.0,12870.0,13039.0,114066.0,2935.0,0.0,17008.0,2372.0,16151.0,147226.0,0,8529.0,0.0,67703,10040,14482.0,3403651,C,G,C,C,F,12.9978,2.0,1.0,0.0,kat3,0.0,2.0,entity13,1,17
122,0,BK,F,814811.0,0.0,51104.0,37708.0,31928.0,28077.0,255209.0,4472.0,0.0,91777.0,21400.0,79342.0,355548.0,113,187722.0,0.0,92515,0,65925.0,19816,C,G,B,B,F,,,,,kat5,0.0,3.1,entity15,1,17
123,0,BH,C,6954104.0,605074.0,83494.0,147846.0,114657.0,112137.0,1536249.0,105685.0,37311.0,2117632.0,150868.0,2022757.0,3584008.0,3928,1549193.0,107.0,384968,0,122092.0,997634,A,C,C,J,F,,2.0,1.0,,kat7,8.7,0.5,entity16,1,17
124,0,BG,D,2655499.0,0.0,146006.0,391620.0,373211.0,350443.0,2496039.0,10059.0,0.0,797507.0,233370.0,556072.0,3429326.0,329,1157209.0,2153.0,893219,1314266,130014.0,715622,D,A,C,F,B,1.3186,2.0,1.0,0.0,kat7,0.0,3.1,entity16,1,16
125,0,BG,D,341713.0,0.0,4678.0,52317.0,49132.0,45069.0,138285.0,3064.0,0.0,20785.0,9059.0,12078.0,160511.0,254,15837.0,0.0,40683,0,95710.0,2860315,C,G,C,P,F,5.4194,2.0,1.0,1340307.0,kat4,0.0,4.0,entity18,1,6
126,0,BJ,I,680384.0,0.0,2520.0,43431.0,42993.0,38418.0,93449.0,2943.0,0.0,15856.0,0.0,16590.0,104556.0,0,20274.0,0.0,27645,0,26256.0,3026883,C,G,C,P,F,2.0,2.0,1.0,1290421.0,kat3,0.0,4.0,entity18,1,16
127,0,AR,E,247668.0,0.0,9018.0,11521.0,9429.0,9369.0,74913.0,5940.0,0.0,76978.0,2408.0,74418.0,153491.0,592,48025.0,0.0,90730,0,75.0,29692722,A,C,C,L,B,2.77,2.0,1.0,2002835.0,kat3,0.0,1.0,entity2,1,10
128,0,BH,C,480326.0,0.0,1162.0,717.0,-4681.0,-4807.0,10299.0,5037.0,0.0,71054.0,0.0,70843.0,80763.0,0,4230.0,0.0,20756,0,792.0,10092288,A,C,C,L,B,4.1175,2.0,1.0,2544912.0,kat2,0.0,1.0,entity2,1,16
129,0,AY,C,67961.0,0.0,3284.0,25322.0,25749.0,25260.0,64314.0,3060.0,0.0,9227.0,5505.0,3597.0,74699.0,0,15806.0,0.0,11957,0,42888.0,3014505,C,G,C,P,F,1.4632,2.0,1.0,1517590.0,kat3,0.0,3.1,entity10,1,18
130,0,BJ,I,36139.0,0.0,998.0,2328.0,2256.0,2167.0,5989.0,3042.0,0.0,5788.0,2020.0,3498.0,12886.0,0,3686.0,0.0,3,0,1430.0,2149541,C,G,C,P,F,12.0729,2.0,1.0,1286153.0,kat2,0.0,6.0,entity21,1,16
131,0,BH,C,6376523.0,729719.0,33424.0,130151.0,124351.0,121407.0,226506.0,24005.0,329463.0,1888991.0,557197.0,1354992.0,2184180.0,135,770440.0,0.0,363552,0,95690.0,5088072,A,G,C,F,B,,,,,kat5,11.5,0.2,entity13,1,18
132,0,BH,C,20756083.0,1513793.0,84641.0,362523.0,364011.0,346256.0,1297480.0,132064.0,0.0,3429260.0,675441.0,2680728.0,4721451.0,3159,477069.0,20992.0,1751431,0,59414.0,6911027,A,G,C,F,B,,,,,kat7,7.4,0.3,entity13,1,18
133,0,AO,H,1679760.0,0.0,87281.0,92638.0,87228.0,80599.0,638934.0,2953.0,0.0,658950.0,88198.0,565453.0,1402261.0,498,750428.0,0.0,320148,0,6161.0,50694756,A,C,C,J,C,2.1428,2.0,1.0,11600774.0,kat5,0.0,1.0,entity16,1,17
134,0,CC,D,15108.0,0.0,1238.0,3354.0,3451.0,3193.0,9047.0,2973.0,0.0,4168.0,0.0,4258.0,14295.0,0,8560.0,0.0,2563,0,1946.0,2016370,C,C,C,L,C,15.7892,2.0,1.0,616182.0,kat2,0.0,1.0,entity16,1,17
135,0,BI,F,54385.0,0.0,1944.0,1273.0,798.0,32.0,25579.0,2940.0,0.0,76521.0,64.0,23917.0,102101.0,0,3885.0,0.0,2762,0,41.0,9653297,A,C,C,L,B,4.1151,2.0,1.0,2228906.0,kat2,0.0,1.0,entity2,1,16
136,0,AO,H,379324.0,0.0,7093.0,29432.0,28899.0,26678.0,86814.0,4926.0,0.0,18852.0,6979.0,12365.0,109750.0,9,83094.0,0.0,17709,0,1273.0,20767029,A,C,C,L,B,4.1151,2.0,1.0,1568833.0,kat4,0.0,1.0,entity2,1,16
137,0,AC,B,6500494.0,387581.0,181145.0,184254.0,970.0,-4805.0,587639.0,9951.0,0.0,4655444.0,2549757.0,2007443.0,5540058.0,15090,1200684.0,2730251.0,683112,0,385114.0,160153784,A,D,C,J,C,6.4182,2.0,1.0,0.0,kat6,5.9,2.8,entity12,1,19
138,0,CD,C,157370.0,0.0,4570.0,44749.0,41739.0,36491.0,57840.0,2973.0,0.0,24384.0,11825.0,11636.0,80545.0,0,20477.0,14737.0,9427,0,33536.0,3053971,C,G,C,P,F,6.1357,2.0,1.0,1629924.0,kat3,0.0,4.0,entity21,1,13
139,0,BH,F,512066.0,0.0,1259.0,4732.0,3433.0,2529.0,28623.0,3004.0,0.0,86548.0,0.0,86120.0,123636.0,0,2931.0,0.0,24867,0,19085.0,2433783,A,G,C,F,B,,,,,kat3,0.0,0.4,entity13,1,19
140,1,BP,K,42167.0,0.0,6593.0,10604.0,9715.0,9129.0,37596.0,3040.0,13896.0,57930.0,30353.0,28122.0,94595.0,0,83922.0,0.0,8396,0,3171.0,7109893,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat3,0.0,5.0,entity13,1,19
141,0,BK,F,2088055.0,1736498.0,299532.0,142746.0,130056.0,135325.0,833342.0,41197.0,0.0,1821128.0,1262592.0,450109.0,2621998.0,0,2137786.0,15947.0,334540,0,24393.0,22554,C,G,B,B,F,,,,,kat6,82.3,5.1,entity15,1,19
142,0,CI,C,1315344.0,0.0,539256.0,181272.0,120816.0,112741.0,778923.0,78177.0,0.0,2338135.0,1528878.0,851776.0,3513429.0,15,3054591.0,113293.0,189739,0,91550.0,1838817,C,G,C,B,F,,,,,kat4,0.0,3.0,entity15,1,19
143,0,BF,D,82495.0,0.0,7659.0,20708.0,22145.0,21233.0,47232.0,3347.0,3956.0,45357.0,7732.0,37492.0,131273.0,24501,60712.0,0.0,33521,0,4394.0,2690530,C,G,C,P,F,6.267,2.0,1.0,1754784.0,kat3,0.0,3.0,entity16,1,19
144,0,CN,E,928437.0,0.0,13229.0,64538.0,65070.0,59911.0,70045.0,3048.0,0.0,156812.0,10790.0,151993.0,241072.0,492,44061.0,0.0,110259,0,74507.0,7203844,C,G,C,C,F,4.0667,2.0,1.0,4724846.0,kat5,0.0,5.0,entity8,1,19
145,0,BK,F,94334.0,0.0,12445.0,1053.0,475.0,292.0,14383.0,3040.0,0.0,57300.0,18445.0,36910.0,69444.0,0,51467.0,0.0,2810,0,4874.0,5166444,C,G,C,F,F,4.84,2.0,1.0,4872537.0,kat3,0.0,4.0,entity34,1,16
146,0,CI,C,5470038.0,4192122.0,699960.0,362121.0,283785.0,275799.0,1737860.0,9963.0,548.0,2522216.0,135782.0,2480612.0,4504186.0,69764,2527725.0,0.0,836240,0,927316.0,2105757,A,C,C,F,F,3.025,2.0,1.0,1952840.0,kat6,76.2,0.5,entity34,1,20
147,0,BI,H,494091.0,0.0,6927.0,12732.0,13567.0,11037.0,177713.0,3012.0,0.0,91716.0,30004.0,61522.0,265214.0,216,117059.0,1659.0,63800,0,14525.0,9367220,C,G,C,P,F,5.2872,2.0,1.0,7541628.0,kat4,0.0,5.0,entity12,1,19
148,1,CL,D,325821.0,0.0,862.0,3791.0,2635.0,2223.0,10027.0,5018.0,0.0,90197.0,0.0,89658.0,99427.0,5,5864.0,0.0,70837,0,1290.0,3514037,C,G,C,P,F,11.463,2.0,1.0,2781288.0,kat4,0.0,5.1,entity10,1,20
149,0,CQ,D,19222.0,0.0,2389.0,4030.0,3982.0,3591.0,9211.0,29.0,0.0,2374.0,576.0,1705.0,11498.0,0,6727.0,0.0,2907,0,1858.0,2632924,C,G,C,C,F,,,,,kat2,0.0,2.1,entity13,1,20
150,0,AP,F,45600513.0,31649952.93,1109549.0,289759.0,593045.0,594425.0,11488206.0,6164183.0,0.0,15759411.0,4241422.0,11970286.57,27078519.0,40092,13808348.0,1548993.0,6333101,200201,2433616.0,17626,C,G,B,P,F,2.8874,2.0,2.0,3274508.0,kat8,70.4,5.0,entity21,1,18
151,0,BH,C,14100222.0,0.0,186272.0,219759.0,165430.0,148648.0,494178.0,294200.0,0.0,3332815.0,768909.0,2553746.0,3775629.0,1125,1123309.0,0.0,974681,0,106495.0,3612214,A,C,C,F,B,,,,,kat7,0.0,0.2,entity22,1,20
152,0,BH,C,1539820.0,0.0,34404.0,41948.0,34177.0,29722.0,104023.0,10043.0,0.0,402873.0,63761.0,340275.0,514187.0,0,118186.0,7282.0,213748,0,32482.0,84624303,C,C,C,J,C,1.6341,2.0,1.0,84515331.0,kat4,0.0,1.0,entity16,1,20
153,0,CA,E,327666.0,0.0,30088.0,86352.0,78934.0,74237.0,98002.0,30905.0,0.0,287363.0,203666.0,90035.0,401767.0,3049,231294.0,0.0,155619,0,22458.0,2968069,C,G,C,C,F,4.3026,2.0,1.0,2903943.0,kat3,0.0,5.0,entity16,1,20
154,0,BH,C,447818.0,0.0,314.0,7623.0,7501.0,6733.0,21027.0,2944.0,0.0,170365.0,676.0,151339.0,173792.0,424,4092.0,0.0,76039,0,1790.0,4868714,A,C,C,J,F,0.3071,2.0,1.0,4505619.0,kat3,0.0,0.5,entity16,1,20
155,1,CL,C,55995.0,0.0,130.0,-8066.0,-8492.0,-8585.0,-14991.0,3030.0,0.0,18608.0,0.0,17656.0,3042.0,0,109.0,0.0,1815,0,1056.0,15967012,A,C,C,L,B,4.1319,2.0,1.0,4592439.0,kat4,0.0,1.0,entity2,1,18
156,0,AD,C,55405.0,0.0,5910.0,1198.0,1110.0,953.0,21039.0,3041.0,0.0,10667.0,4456.0,6941.0,32948.0,0,16099.0,0.0,5853,0,11.0,4933355,A,C,C,L,B,3.1085,2.0,1.0,901528.0,kat2,0.0,1.0,entity2,1,3
157,0,AF,C,1081173.0,8098.0,492.0,222501.0,195698.0,194959.0,1717428.0,340653.0,560939.0,676184.0,195216.0,490199.0,2489980.0,1,1714945.0,4903.0,117540,4262,96565.0,49134956,A,C,C,L,B,0.0,2.0,1.0,9656610.0,kat7,0.7,1.0,entity2,1,10
158,0,BK,F,711358.0,0.0,38425.0,8205.0,3860.0,3483.0,158820.0,2978.0,0.0,250133.0,86393.0,153011.0,396797.0,294,250441.0,0.0,117875,0,8883.0,17322053,C,C,C,F,B,12.5887,2.0,1.0,28238656.0,kat5,0.0,1.1,entity12,1,18
159,0,BE,D,358975.0,0.0,6955.0,6339.0,5936.0,5237.0,38584.0,3002.0,0.0,90758.0,3650.0,87156.0,130911.0,0,45546.0,3943.0,54207,0,26670.0,4610814,C,G,C,C,F,8.154,2.0,1.0,0.0,kat4,0.0,5.8,entity9,1,17
160,0,BH,C,1108745.0,0.0,7751.0,2319.0,29249.0,29425.0,94668.0,9044.0,71411.0,337424.0,111088.0,226575.0,450359.0,0,224176.0,0.0,129881,0,5001.0,1257201,A,C,C,J,H,,,,,kat5,0.0,0.0,entity21,1,23
161,0,BH,D,3919316.0,0.0,12088.0,76477.0,62193.0,56503.0,73065.0,13016.0,0.0,736532.0,6961.0,717391.0,813846.0,226,94368.0,0.0,231739,0,3171.0,5519878,C,C,C,J,H,,,,,kat5,0.0,1.0,entity21,1,23
162,0,BJ,D,360987.0,0.0,4226.0,23422.0,20800.0,21348.0,54609.0,48.0,0.0,55744.0,17807.0,37965.0,108801.0,0,38083.0,0.0,1420,0,42046.0,20529209,C,D,C,L,F,2.2038,2.0,1.0,1625342.0,kat3,0.0,4.7,entity24,1,20
163,0,CM,D,639998.0,0.0,38014.0,114449.0,119753.0,112126.0,303993.0,3066.0,0.0,122366.0,4302.0,124825.0,444835.0,0,244301.0,0.0,102394,0,83038.0,2104422,C,G,C,P,F,2.8573,2.0,1.0,1223370.0,kat5,0.0,2.1,entity18,1,9
164,0,BH,C,2117853.0,0.0,4.0,36256.0,31083.0,28852.0,236251.0,4993.0,0.0,1189400.0,28683.0,1187422.0,1554287.0,0,7169.0,0.0,864607,0,28454.0,13014376,A,C,C,P,H,,,,,kat4,0.0,0.1,entity18,1,23
165,0,BH,C,12631820.0,1514327.0,12795.0,192897.0,156939.0,150633.0,1519719.0,58551.0,0.0,3159463.0,212066.0,2852965.0,5043657.0,0,58462.0,653633.0,2355844,0,39883.0,3602249,A,C,C,P,H,,,,,kat7,12.4,0.5,entity18,1,23
166,0,BG,K,131473.0,0.0,2301.0,3427.0,2871.0,2661.0,88374.0,4970.0,0.0,59021.0,0.0,58855.0,138113.0,0,94454.0,0.0,51877,0,330.0,20166675,A,C,C,L,B,4.1467,2.0,1.0,5611435.0,kat3,0.0,1.0,entity2,1,20
167,0,CV,B,685376.0,0.0,71575.0,149584.0,146598.0,147425.0,728291.0,3036.0,0.0,223335.0,113851.0,113499.0,1087532.0,0,747203.0,15199.0,133565,0,84523.0,96540020,C,C,C,F,B,4.7671,2.0,1.0,63605483.0,kat4,0.0,5.0,entity12,1,18
168,0,BE,D,13646387.0,114312.0,198406.0,771061.0,741090.0,713682.0,4671199.0,100521.0,35183.0,2946907.0,13243.0,3011811.0,9063030.0,17756,3574233.0,312.0,2751305,0,2013153.0,4015083,C,G,C,P,F,1.6558,2.0,1.0,1413887.0,kat7,0.9,3.2,entity12,1,18
169,1,BZ,D,9949.0,0.0,0.0,4103.0,4252.0,3912.0,14323.0,2940.0,0.0,4081.0,0.0,4214.0,18872.0,0,0.0,0.0,111,0,19622.0,703194,C,C,C,L,C,3.2938,2.0,2.0,87845.0,kat1,0.0,,entity25,1,23
170,0,AH,D,13723.0,0.0,2241.0,569.0,390.0,191.0,39524.0,3025.0,29869.0,35287.0,0.0,35113.0,73907.0,0,27544.0,0.0,573,0,442.0,4121320,A,D,C,L,B,4.1861,2.0,1.0,3932113.0,kat1,0.0,1.0,entity37,1,23
171,0,BH,C,529009.0,0.0,89641.0,67155.0,45406.0,42714.0,95273.0,3047.0,0.0,643870.0,579006.0,70194.0,726004.0,0,647328.0,0.0,30161,0,53729.0,8371609,C,G,C,C,F,4.6399,2.0,1.0,0.0,kat2,0.0,3.0,entity13,1,24
172,0,AQ,C,301048.0,0.0,23349.0,78813.0,77873.0,74364.0,143169.0,6007.0,0.0,57892.0,9882.0,47205.0,254775.0,0,213760.0,0.0,32785,0,7625.0,5636200,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat3,0.0,5.0,entity13,1,13
173,0,BI,H,6578513.0,265729.0,154428.0,409974.0,373361.0,364427.0,1158727.0,5064.0,13744.0,4134114.0,250559.0,3899387.0,5347053.0,1656,847333.0,3764.0,1053321,0,92287.0,6515686,C,G,C,P,F,,2.0,1.0,,kat6,4.1,1.0,entity21,1,23
174,0,CA,D,542836.0,0.0,86134.0,430314.0,442984.0,433122.0,1326727.0,3069.0,0.0,1502720.0,1163055.0,364810.0,2883907.0,0,2544344.0,20559.0,55053,0,161548.0,14072934,A,C,C,J,C,1.5327,2.0,1.0,0.0,kat1,0.0,1.0,entity16,1,23
175,0,CC,D,22087.0,0.0,3855.0,5671.0,5439.0,4941.0,127008.0,2934.0,0.0,7395.0,5367.0,1907.0,136751.0,0,90324.0,114.0,27932,8662,3391.0,5159283,C,G,C,C,F,7.61,2.0,1.0,3341607.0,kat2,0.0,3.0,entity34,1,24
176,0,CD,D,62969.0,0.0,1111.0,6586.0,6049.0,6171.0,14685.0,3006.0,0.0,10530.0,839.0,9321.0,24758.0,0,8948.0,0.0,4894,0,9450.0,1897796,C,G,C,P,F,11.6221,2.0,1.0,1147307.0,kat3,0.0,3.1,entity10,1,25
177,0,AQ,C,1140757.0,0.0,12358.0,92079.0,90518.0,84444.0,176235.0,2974.0,67.0,195655.0,5126.0,190242.0,364360.0,27,63977.0,617.0,237398,17276,3525.0,2772135,D,A,C,L,B,,,,,kat5,0.0,4.1,entity49,1,25
178,0,CQ,D,14190.0,0.0,1063.0,-2594.0,-2297.0,-2233.0,29985.0,22.0,0.0,5375.0,2420.0,2852.0,37335.0,0,35617.0,0.0,337,0,6.0,3576986,C,D,C,L,B,2.9705,2.0,1.0,1683569.0,kat2,0.0,2.0,entity38,1,25
179,1,CJ,C,395279.0,0.0,1770.0,12157.0,10665.0,10023.0,22792.0,4005.0,12993.0,223489.0,153784.0,66097.0,256250.0,27383,33437.0,0.0,107970,0,24247.0,6236501,C,G,C,C,F,6.5605,2.0,1.0,0.0,kat6,0.0,5.0,entity13,1,11
180,0,AH,C,330261.0,0.0,34272.0,6111.0,4134.0,3764.0,159002.0,2983.0,113311.0,248460.0,67321.0,186507.0,410608.0,0,185705.0,0.0,93165,0,21993.0,34785338,A,C,C,L,B,3.1085,2.0,1.0,10561928.0,kat1,0.0,1.0,entity2,1,16
181,0,BH,C,3799298.0,0.0,6757.0,134879.0,125216.0,131478.0,91971.0,4016.0,0.0,2019517.0,280071.0,1720745.0,2202860.0,849,212176.0,2896.0,799020,0,176710.0,491858,D,A,B,N,B,0.0,2.0,1.0,5440253.0,kat4,0.0,1.8,entity1,1,25
182,0,AC,C,163050.0,0.0,11.0,7218.0,716.0,238.0,4466.0,2945.0,0.0,132643.0,0.0,136585.0,155146.0,0,1.0,105.0,64813,0,91.0,9080678,A,C,C,J,C,2.15,2.0,2.0,8868581.0,kat1,0.0,0.7,entity16,1,24
183,0,BR,D,25628.0,0.0,767.0,364.0,243.0,193.0,31158.0,4032.0,0.0,2284.0,598.0,1830.0,34468.0,0,2713.0,0.0,34,8467,885.0,1740987,C,G,C,P,F,7.8871,2.0,1.0,1551468.0,kat2,0.0,2.0,entity16,1,25
184,0,BH,C,243545.0,0.0,1153.0,3754.0,3054.0,2578.0,9440.0,3034.0,0.0,120852.0,58214.0,44744.0,117823.0,38,38640.0,0.0,12232,0,343.0,1524928,A,C,C,J,F,0.3706,2.0,1.0,1437361.0,kat2,0.0,0.5,entity16,1,24
185,0,CI,E,149882.0,0.0,931.0,273.0,-640.0,-891.0,17479.0,2966.0,0.0,19235.0,11009.0,9316.0,38834.0,0,4842.0,0.0,24491,0,2375.0,2267659,C,G,C,P,F,4.7276,2.0,1.0,762891.0,kat3,0.0,2.0,entity18,1,25
186,0,BI,E,207515.0,0.0,1247.0,2804.0,1729.0,1262.0,9976.0,15.0,0.0,50011.0,14835.0,33460.0,59385.0,0,21207.0,0.0,25669,0,3864.0,9980101,B,D,C,D,C,3.7409,2.0,1.0,9327197.0,kat4,0.0,2.0,entity50,1,25
187,0,BK,F,3451326.0,1877593.0,260905.0,186958.0,174780.0,177184.0,1542118.0,9012.0,0.0,1191572.0,435246.0,843714.0,2895126.0,7396,1770778.0,0.0,945021,0,169419.0,29550,C,G,B,C,F,2.9147,2.0,1.0,5626247.0,kat6,54.9,4.0,entity12,1,25
188,0,CA,D,215258.0,0.0,356.0,40497.0,41294.0,37429.0,119878.0,2963.0,0.0,38895.0,0.0,40839.0,164762.0,0,12041.0,0.0,8457,0,25204.0,140781839,C,C,C,J,C,2.3142,1.0,1.0,142528763.0,kat1,0.0,2.0,entity52,1,26
189,0,BH,C,1663361.0,0.0,1425.0,36083.0,35087.0,31116.0,194596.0,9940.0,0.0,400804.0,0.0,395447.0,590437.0,0,97627.0,0.0,55258,0,75347.0,7604943,A,C,C,F,B,,,,,kat5,0.0,0.5,entity9,1,26
